text,label
We will not rest until we reach a day when not one single veteran falls into homelessness.,appeal to emotion
"If we teach anton how to drive the car, he’ll want to learn how to fly helicopters next!",faulty generalization
"If you allow the students to redo this test, they are going to want to redo every assignment for the rest of the year.",faulty generalization
"At soccer practice, Willeidy tells Aida, ""Pace's soccer team was losing until I bought new shoes. We have not lost a game since I got my lucky shoes!""",false causality
"MeowMeowTweet is American-made skincare. I used it, and it gave me zits. American-made skincare gives people acne.",faulty generalization
Pamela is the class secretary. She says that she thinks that the class should do more service projects. Mark says he can't believe that Pamela doesn't support the annual school dance.,fallacy of extension
“There aren’t any good restaurants in Sydney; I tried two and they were both horrible.”,faulty generalization
The picture on Jim's old TV set goes out of focus. Jim goes over and strikes the TV soundly on the side and the picture goes back into focus. Jim tells his friend that hitting the TV fixed it.,false causality
My fridge isn't working. I should probably finish that book I've been reading.,fallacy of logic
"Look, you are going to have to make up your mind. Either, you decide that you can afford this stereo, or your decide that you are going to have to go without music for a while.",false dilemma
My mom says that most tourist from France are rude. She had to wait on one the other day and the lady threw her pancakes on the ground because they were not big enough.,faulty generalization
"If I go to the bathroom, I will miss the notes, then I'll do poorly on a test, then I won't get into college, so I won't go to the bathroom.",faulty generalization
"""How would you know anything about technology? You're too old!""",ad hominem
"""Dra. Vicky Belo said that all kind of cars need fuel to start.""",fallacy of credibility
"""If you believe that I am wrong, prove to me that I am.""",intentional
"""Since 88% of people polled believe in UFOs, they must exist.”",ad populum
We can either agree with Barbara's plan or just let the project fail. There is no other option.,false dilemma
"I saw John texting yesterday, and then he got in his car and drove away; he must have crashed because he was texting. Therefore, cell phones should be banned.",false causality
"If you miss practice, it means you were probably goofing off. People who goof off drop out of school and end up penniless.",faulty generalization
"the reason why more people are leaving this country is because of economic problems, therefore because there is an economic problem is that people are leaving this country.",circular reasoning
Companies that make huge profits must be exploiting their customers because the only way a company could make large profits is by taking advantage of their customers.,circular reasoning
